id,predmet,cyklus,typ,komponent,tematický celok,typ štandardu,definicia,zmena
sk1-o-089,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Elementárne čítanie,,"Poznávanie písmen, upevňovanie korešpondencie hlásky a písmena. 📖",
sk1-o-090,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Elementárne čítanie,,"Nácvik čítania slov, viet a krátkych textov (primeranej a postupne sa zvyšujúcej náročnosti). 📖",
sk1-o-091,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Elementárne čítanie,,Oprava vlastných chýb pri čítaní. 📖,
sk1-o-092,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Elementárne čítanie,,"Uplatňovanie splývavej výslovnosti, významovej pauzy, melódie a tempa reči pri hlasnom čítaní. 📖",
sk1-o-093,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Elementárne čítanie,,Ovládanie abecedy a jej využitie pri orientácii v abecedných zoznamoch. 📖,
sk1-o-094,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Porozumenie textu,,"Vytváranie predstáv o obsahu textu na základe ilustrácie, obrazového materiálu, nadpisu, s oporou o doterajšie znalosti žiaka. 📖",
sk1-o-095,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Porozumenie textu,,Identifikovanie kľúčových slov v texte a ich jednoduché zaznamenanie. 📖,
sk1-o-096,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Porozumenie textu,,Porozumenie doslovného (explicitného) významu textu a jeho reprodukcia. 📖,
sk1-o-097,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Porozumenie textu,,"Vyvodzovanie základných implicitných významov z textu (vytváranie inferencií) na základe otázok učiteľa: význam slov a slovných spojení, súvislosti medzi slovami a vetami, súvislosti medzi informáciami z textu a doterajšími znalosťami a skúsenosťami žiaka. 📖",
sk1-o-098,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Porozumenie textu,,Stručné zhrnutie získaných informácií. 📖,
sk1-o-099,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Metakognitívne procesy pri recepcii vecného textu,,"Pozorovanie učiteľovho premýšľania pri čítaní (učiteľ „myslí nahlas“): komentovanie porozumenia alebo neporozumenia, identifikovanie príčiny nedostatočného porozumenia, naznačovanie riešenia. 📖",
sk1-o-100,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Metakognitívne procesy pri recepcii vecného textu,,"Hodnotenie vlastného porozumenia, posúdenie správnosti vlastnej odpovede, miery istoty (napr. Podľa čoho viem, že som to správne pochopil?). 📖",
sk1-o-101,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Metakognitívne procesy pri recepcii vecného textu,,"Vnímanie chýb a nepresností pri čítaní ako prirodzenej súčasti učenia sa, ktorú je možné ovplyvniť vlastným úsilím, požiadaním o pomoc a komunikáciou s druhými. 📖 🧑‍🤝‍🧑❤️",
sk1-o-102,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Žánre vecného textu,,"Vyhľadávanie kľúčových informácií v informačnom texte (kto, čo, kde, kedy, ako, prečo): oznam a správa. 📖 📱",
sk1-o-103,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Žánre vecného textu,,"Porozumenie dejovej postupnosti, konania postáv a sprostredkovanej skúsenosti v bežnom (neumeleckom) rozprávaní: rozprávanie prežitej skúsenosti, reálny alebo vymyslený príbeh. 📖",
sk1-o-104,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Žánre vecného textu,,Porozumenie postupnosti dejov v opise pracovného postupu. 📖,
sk1-o-105,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Žánre vecného textu,,Identifikovanie hlavných znakov opisovaného objektu. 📖,
sk1-o-106,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Žánre vecného textu,,"Orientácia v jednoduchých nesúvislých textoch: zoznam, rozvrh, plán, tabuľka. 📖 💻🌐",
sk1-o-107,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Žánre vecného textu,,"Porozumenie jednoduchým obrazovo-písaným alebo obrazovo-hovoreným textom: jednoduché schémy a náčrty, piktogramy, obrazové encyklopédie, edukačné videá. 📖🖼️",
sk1-o-108,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Žánre vecného textu,,Identifikovanie reklamy v médiách a rozhovor o jej účinku. 📖 📱,
sk1-o-109,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Komunikačné prostriedky a pravidlá,,Pozorovanie jazykového vyjadrenia komunikačného zámeru a interpunkčných znamienok na konci vety. 📖,
sk1-o-110,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Komunikačné prostriedky a pravidlá,,Úvod do poznávania slovných druhov: vytvorenie prvotnej predstavy o význame a využití slovných druhov v texte. 📖,
sk1-o-111,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Komunikačné prostriedky a pravidlá,,"Pojem časovanie a tvary slovesa v jednotlivých osobách prítomného času, rozlišovanie tvarov slovesa v texte. 📖",
sk1-o-112,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Komunikačné prostriedky a pravidlá,,"Rozlišovanie všeobecných a vlastných podstatných mien: základné významové skupiny vlastných podstatných mien (mená osôb, zvierat, miestne geografické názvy). 📖",
sk1-o-113,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Komunikačné prostriedky a pravidlá,,"Vyvodzovanie významov slov z textu: neznáme slová, viacvýznamové slová, emocionálne slová, frazeologické prirovnania a iné jednoduché frazémy. 📖",
sk1-o-114,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Komunikačné prostriedky a pravidlá,,"Pozorovanie lexikálnych vzťahov v texte: slová s podobným a s opačným významom, nadradené a podradené slová. 📖",
sk1-o-115,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,Komunikačné prostriedky a pravidlá,,"Pozorovanie slovotvorne súvisiacich slov v texte, rozhovor o ich významovom vzťahu. 📖",
sk1-o-116,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,"Termíny, ktoré si má žiak osvojiť (na základe pochopenia pojmu)",,"Text, veta, slovo, slabika, hláska, písmeno, abeceda. 📖",
sk1-o-117,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,"Termíny, ktoré si má žiak osvojiť (na základe pochopenia pojmu)",,"Obsah textu, informácia, kľúčové slová, nadpis, ilustrácia, zhrnutie informácií. 📖",
sk1-o-118,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,"Termíny, ktoré si má žiak osvojiť (na základe pochopenia pojmu)",,"Úvod, jadro, záver, časová postupnosť, odsek. 📖",
sk1-o-119,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,"Termíny, ktoré si má žiak osvojiť (na základe pochopenia pojmu)",,"Súvislý text: informácia (oznam, správa), rozprávanie (zážitok, skúsenosť, príbeh), opis (pracovného postupu, predmetu, osoby). 📖",
sk1-o-120,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,"Termíny, ktoré si má žiak osvojiť (na základe pochopenia pojmu)",,"Nesúvislý text: zoznam, rozvrh, plán, tabuľka, reklama. 📖",
sk1-o-121,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,"Termíny, ktoré si má žiak osvojiť (na základe pochopenia pojmu)",,"Slovné druhy: sloveso (časovanie, osoba), podstatné meno (všeobecné a vlastné podstatné mená). 📖",
sk1-o-122,Slovenský jazyk a literatúra,1,Obsahový štandard,Vecná recepcia,"Termíny, ktoré si má žiak osvojiť (na základe pochopenia pojmu)",,"Slová s podobným významom, slová s opačným významom, nadradené a podradené slová, citovo zafarbené slová, prirovnanie. 📖",
sk1-v-033,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,Prechádzať od počúvania čítaného textu k vlastnému čítaniu a k čítaniu s pomocou. 📖,delete
sk1-v-034,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,Čítať s porozumením texty umeleckej literatúry primeranej náročnosti. 📖,
sk1-v-035,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,Odpovedať na otázky k čítanému alebo počúvanému textu. 📖,
sk1-v-036,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,"Identifikovať v texte to, čo ho zaujalo (myšlienky, slová, ilustrácie). 📖",
sk1-v-037,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,"Vyjadriť svoje pocity, myšlienky a zážitky z počúvaného, čítaného textu a z ilustrácií. 📖🖼️",
sk1-v-038,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,"Podeliť sa o potešenie z individuálnej recepcie textu, vyjadriť svoj postoj a odporúčania k textu. 📖 🧑‍🤝‍🧑❤️",
sk1-v-039,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,Predniesť naspamäť literárny text primeraný veku. 📖,
sk1-v-040,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,Vyrozprávať svoje zážitky z návštevy divadelného alebo filmového predstavenia a z počúvania rozhlasového vysielania. 📖,
sk1-v-041,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,Dramatizovať s pomocou učiteľa vhodné literárne texty. 📖,
sk1-v-042,Slovenský jazyk a literatúra,1,Výkonový štandard,Zážitková recepcia,,,Vyhľadávať texty na čítanie podľa svojho záujmu a účelu čítania samostatne alebo s pomocou iných. 📖,
sk1-o-123,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Rozoznávanie slov a viet v počúvanom a v čítanom texte a uvedomenie si, že na seba nadväzujú a vytvárajú text. 📖",
sk1-o-124,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,Predvídanie z počutého a prečítaného textu. 📖,
sk1-o-125,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Identifikovanie základných stavebných prvkov textu (názov, strofa, rým, verš, odsek). 📖",
sk1-o-126,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Odlíšenie textu od ilustrácie, odlíšenie poézie od prózy. 📖🖼️",update
sk1-o-127,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,Domýšľanie jednoduchého príbehu podľa ilustrácie a čítanie ilustrácie. 📖,
sk1-o-128,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,Prerozprávanie obsahu čítaného a počúvaného textu s pomocnými otázkami a nápoveďami učiteľa. 📖,
sk1-o-129,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Odhadovanie významu neznámych slov, slovných spojení a umeleckých jazykových prostriedkov z kontextu (prirovnania, frazémy, emocionálne slová). 📖",
sk1-o-130,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Vyjadrenie pochopenia rozdielu medzi reálnym a imaginárnym svetom, uvádzanie príkladov na využitie fantázie. 📖",delete
sk1-o-131,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Rozpoznanie a identifikácia literárnych postáv, ich charakteru, vlastností, opis prostredia, situácie, a to s pomocou ilustrácie aj bez nej. 📖",
sk1-o-132,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Sebapoznávanie, porovnávanie seba a vlastných skúsenosti s postavami a textami, hľadanie zhody a rozdielov, hľadanie riešení pre situácie v texte. 📖 🌍 🧑‍🤝‍🧑❤️",
sk1-o-133,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Vyjadrovanie a zdieľanie vlastných pocitov, myšlienok a zážitkov z textu a z ilustrácie verbálnym aj neverbálnym spôsobom. 📖",
sk1-o-134,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Vyjadrovanie postoja k prečítanému a k počutému textu, k literárnym hrdinom a hrdinkám, k zobrazenej téme. 📖",
sk1-o-135,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,Stvárnenie obsahu textu metódami tvorivej dramatiky pod vedením učiteľa. 📖,
sk1-o-136,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Formovanie empatie, súcitu, hodnôt a postojov na základe čítaného a počúvaného textu. 📖 🧑‍🤝‍🧑❤️",
sk1-o-137,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,Spoznávanie vybraných tém v dielach slovenských a svetových autorov a v ľudovej slovesnej tvorbe. 📖,
sk1-o-138,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,Sprostredkovanie umeleckého zážitku cez rôzne formy spracovania textu v knihách a časopisoch. 📖,
sk1-o-139,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Sprostredkovanie umeleckého zážitku cez divadelné, filmové, rozhlasové a iné spracovanie literárnych diel; návšteva divadelného a filmového predstavenia. 📖",
sk1-o-140,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Porozumenie tomu, akú úlohu zohráva autor pri tvorení textu. 📖",
sk1-o-141,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,"Vytváranie čitateľského portfólia, vedenie jednoduchých záznamov v rôznych formách a podobách o knihách, o svojom čítaní a jeho pokrokoch, a to s pomocou učiteľa alebo samostatne. 📖",
sk1-o-142,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,Orientovanie sa v zdrojoch na čítanie. 📖,
sk1-o-143,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,"Rozširovanie čitateľského teritória: vlastný, spontánny a cielený výber kníh a časopisov na čítanie. 📖",
sk1-o-144,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,"Spoznávanie dostupných knižníc a ich využívanie (triedna knižnica, školská knižnica, mestská/obecná knižnica). 📖",
sk1-o-145,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,Spoznávanie čitateľských skúseností a literárnych znalostí v rodine a blízkom okolí. 📖,
sk1-o-146,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,"Monitorovanie kvality čítania a možných zdrojov pomoci (Viem text prečítať?, Čo mi pritom môže pomôcť?). 📖 🧑‍🤝‍🧑❤️",
sk1-o-147,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,"Monitorovanie porozumenia prípadne neporozumenia obsahu a významu prečítaného textu (Viem, čo text hovorí?). 📖",
sk1-o-148,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,"Kladenie otázok na porozumenie, riešenie úloh k textom, prepájanie tém s reálnym životom. 📖",
sk1-o-149,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,Uvedomenie si významu a potreby čítania literárnych textov a hodnotenie vlastných pokrokov v čítaní. 📖,
sk1-o-150,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Tematické okruhy a textová realizácia,,"Tematické okruhy pre 1. cyklus: domov, rodina, priateľstvo, medziľudské vzťahy, medzigeneračné vzťahy a porozumenie, prijatie a odmietanie, česť/čestnosť, záľuby a koníčky, zdravie, dobro, zlo, pravda a lož, hra, humor, príroda okolo nás, svet zvierat, človek ako súčasť prírody, pomoc iným, moje mesto/obec, zvyky, spôsob života, mieste tradície a kultúra. 📖 🏛️🙋‍♀️ 🌍 🌱 🧑‍🤝‍🧑❤️",
sk1-o-151,Slovenský jazyk a literatúra,1,Obsahový štandard,Zážitková recepcia,Tematické okruhy a textová realizácia,,"Čítanie, počúvanie a sledovanie rôznych typov textov a rôznych žánrov (lyrické, epické, dramatické žánre) slovenskej a svetovej literatúry so zreteľom na detský aspekt a záujmy žiakov: riekanka, hádanka, ľudová pieseň, báseň, bájka, rozprávka, povesť, bábková hra, obrázkový príbeh, komiks. 📖🖼️",
